Issue_Education,Issue_Environment,Issue_Financial,Issue_Foreign_Affairs,Issue_Healthcare,Issue_Military,Issue_Other,Issue_Social,Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Number_of_valued_Kneset_members,Vote
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.9329405609367543,-1.451075833351274,-0.6291694180931982,0.44243146551350737,1.069036160307983,0.02049311065037116,0.5657568156349715,1.9571240961043261,Violets
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.23735997992266517,-0.23637497619199713,-0.26196260055834186,-0.6838734180375263,0.10035517878606902,-1.3587878115821108,-0.7543598137293483,0.8365077849329694,Purples
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.06831903564100515,-0.4203829106409824,-0.3969993391291455,0.9569198212302723,0.3233651968714742,0.021944217153694247,-0.6784607205684312,0.08943024415206495,Purples
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,2.2904266344496147,-1.3588178406591929,-1.6381367538092588,4.605292648193266,0.9815753580669417,-0.8283333553544224,1.6094474898739943,0.8365077849329694,Blues
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-1.5258645134937892,0.0017651207004962203,-1.346116797628179,-0.3159637862601684,1.507542381853274,-0.7041633047393268,0.8189019019711156,1.9571240961043261,Khakis
-0.46299861968520856,-0.4541542793830263,2.249204260088588,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.14430463964251822,0.07196520498721584,-0.15946581301461815,-1.0525894827642395,-1.500087336449485,1.2860342665194255,-0.9928283308380587,-0.2841085262383873,Purples
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.6198177225355949,0.7422721810145178,-0.06246987924808039,2.481523597533308,-0.553046141049066,1.7077157584082903,-0.7366377286004495,1.583585325713874,Blues
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.33541467567056427,-0.19972399584004524,-0.15840083426286775,-0.3726212200594898,-0.03759845773846035,-1.1308115986527953,-0.9946232248576107,-1.7782636078001963,Whites
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.026932314975246268,-0.5513915252709403,-0.14713407267679451,-0.5304947102040986,-1.4574088693765372,1.2155056777700513,-0.6800011775904151,0.08943024415206495,Purples
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,4.615322829367097,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.05656106866228023,0.08056360643761969,0.17072267071226796,-0.6810444003927902,-0.43583063289096924,0.5206500745279763,-1.119104300336925,-0.6576472966288395,Reds
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,2.1429412275467157,2.544052083274205,1.572835436889013,-0.6393516586391123,1.0849654473140835,-0.005830940080029107,1.897791804948596,0.8365077849329694,Violets
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,1.8506864905544695,-1.713276081345184,-1.077603182955994,1.7744958264746222,0.8832946627651522,-0.6659189291498774,1.211881839662334,0.4629690145425172,Blues
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,1.786758300554114,2.4387846433422755,1.53719986812882,-0.5055734874625323,1.6271623106915372,-0.9018420253185591,1.6103111228486418,0.08943024415206495,Violets
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.6509315820623336,0.5810624476653876,-0.642925120703804,1.3558353087716137,0.37686355700516944,0.17098721199586703,-0.2660614191838854,1.2100465553234216,Yellows
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,2.162848610150384,-1.8553619444771712,-1.4692442104859176,-1.5061146741146685,0.7244747709853528,1.5255755369545194,-0.7339641168869497,1.568498664120377,0.8365077849329694,Violets
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,4.652117994512003,-0.46235321108788535,0.4275414487324589,-0.404895590340883,0.3616285490581009,-0.8498105478278224,-0.10762721004829791,-0.021724706558761346,-0.6943282607083289,-1.0311860670192918,Reds
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.21023169399143954,-0.2892263294738638,-0.04373419324255792,-0.32344925705028915,-1.4012055359776547,1.1226264799099597,-0.7866063880105718,1.583585325713874,Purples
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,2.162848610150384,-0.7621445038602905,0.2676579717950362,0.6597976183811739,1.4907961705931017,-0.9675081557926961,0.40591694775962794,-0.18265389270885574,0.4629690145425172,Greens
-0.46299861968520856,-0.4541542793830263,2.249204260088588,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.238825095573263,0.1934904736896489,1.1699198924596297,-0.8428384417803592,1.5084440396083358,-0.705653345346708,-0.0010364436607572212,-1.0311860670192918,Khakis
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.6168423647861196,0.2650074759921908,0.6049921005160555,1.1052995951997475,-0.6332936812496095,-0.14639143737631732,-0.3350798568268221,1.2100465553234216,Greens
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,4.9003585086719434,-0.21495585476973647,-0.46235321108788535,-0.4008995114199757,-0.4082156285240617,0.25845666448103605,-0.9874763053248519,0.6566780136594983,-1.2847824614155139,-0.5235169807443327,-1.7782636078001963,Oranges
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,1.060430694448188,0.9677200564142545,-0.04265507364035148,1.3183447768313696,-0.07276311018588942,-1.0727000149649306,-0.2706919355896809,0.08943024415206495,Pinks
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.2432026886448867,0.035513701888926455,-0.10348468906655625,-0.08324408845288254,-0.66905943886708,-0.08728649328353183,-1.2256995017139365,-0.6576472966288395,Browns
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,4.615322829367097,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.14385220869651835,-0.005488447793532135,0.19043834451366864,-0.978056992699523,-0.1402837185049685,-0.7101234671688514,-1.1016618999067467,-1.7782636078001963,Reds
-0.46299861968520856,-0.4541542793830263,2.249204260088588,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,2.1292713851159633,2.2435209116003167,1.9228456126173217,-0.5409104274967886,1.9120861612912186,-1.3726948572510016,1.9169311489226921,-0.2841085262383873,Khakis
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-1.667206946763779,-1.6224398977828476,-1.7252203212749577,-0.8076672662786245,0.6720061954955572,0.6766076581005364,1.621891885732007,0.08943024415206495,Khakis
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-1.9079948896049617,-2.017150480936948,-2.1124238069934322,-1.0450531955003,1.1471798324133808,-0.10864374198932827,2.1807528621200727,0.8365077849329694,Khakis
-0.46299861968520856,-0.4541542793830263,2.249204260088588,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.2520831721598428,-0.3388954124074771,-0.08899486457813158,0.9038685990765594,-1.5535856965831802,1.3744433425573737,-0.9123261959836992,0.08943024415206495,Purples
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.15235529694061128,-0.44086693136992017,-0.06626052538841949,-0.7454846791150734,-1.388281774821762,1.1012692312041634,-0.7189002927787378,0.4629690145425172,Purples
-0.46299861968520856,-0.4541542793830263,2.249204260088588,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.6353037708157515,-0.6236928741372306,0.18566550808336224,-0.11648612662870748,0.09494523225569564,-1.349847567937824,-0.2455331643653443,-1.404724837409744,Whites
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.1352370469395659,-0.3774125566731081,-0.4370986892184256,-0.6498065678057215,-1.3834729334614297,1.093322347964797,-0.7388338597008953,-0.6576472966288395,Browns
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-1.3218838677590756,-0.18854262063514143,-0.5903706502173984,-0.06860054213658255,1.661425305383904,-0.9584635683990426,0.30577108202590697,0.08943024415206495,Khakis
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,2.162848610150384,0.0002161184382913661,-0.11560853723803259,-0.04830070009744837,0.40909563608167093,-0.2696250533744882,-0.7473744823533801,-1.043833456492839,-1.404724837409744,Whites
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,4.652117994512003,-0.46235321108788535,0.492796682552944,-0.3834350807788546,0.19105233956153062,-1.0911138220103258,-0.8109202589968794,1.1405069671985335,-0.7598368451391856,-1.404724837409744,Reds
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-1.2963821185752813,-0.970887562642346,-1.8904267879098735,1.2426971307705312,1.026357693235035,0.09102169939974547,1.221286858656166,0.08943024415206495,Khakis
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,4.9003585086719434,-0.21495585476973647,-0.46235321108788535,-0.14062761261769816,0.8331988837166868,-0.02509893638891424,-0.4243138708031608,-0.20500624759502456,0.13919967903840255,-0.7167423894792584,-2.1518023781906486,Greys
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.2746305017054315,-0.27666596474883964,-0.34855209968397166,-0.3429535582516966,-1.3257668371374436,0.9979597490924038,-0.8615973899094121,-0.2841085262383873,Whites
-0.46299861968520856,-0.4541542793830263,2.249204260088588,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.1435799105480272,-0.19002207400598875,-0.10168795821736061,-0.5014512732985007,-1.5193227018908138,1.3178217994768902,-0.8916147557703462,-0.6576472966288395,Purples
-0.46299861968520856,-0.4541542793830263,2.249204260088588,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.03139050166056975,-0.03556028060911862,0.268624161392001,-0.9912865985770452,0.23590439463043256,-1.5827905828917432,-0.9888966294438009,-0.2841085262383873,Purples
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.6243540715296805,0.34720731323541737,0.6409333152339949,-1.0348655177304602,-1.5238309906661252,1.3252720025137958,-0.3005548351450663,0.08943024415206495,Greens
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,2.162848610150384,-0.39180269065030426,-0.14850787037880375,-0.3519744097013241,-0.6775387618618566,0.3017254107499791,-1.691563547230567,-0.635398852074451,-1.0311860670192918,Pinks
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,4.9003585086719434,-0.21495585476973647,-0.46235321108788535,0.4988324684417761,0.25183794284609756,-0.3653066336717725,0.9837531213948583,-0.7484053213125609,1.037197485086774,-0.9330789796900737,-1.7782636078001963,Greys
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.4385406902446273,-0.06422956357056858,-0.031177693273500454,-0.8209380959756208,0.2996215426548336,-1.6880867858133444,-0.6907392678407579,0.08943024415206495,Purples
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-1.9020988462755697,-1.8603361067603885,-2.1173142153355426,-0.7819146995262394,1.5766694764080489,-0.8183997513052148,2.1060643262836853,1.583585325713874,Khakis
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,2.162848610150384,-0.7170175343266324,-0.2347993304231458,-0.5930300783199095,0.5492827040228138,-0.027379669847754518,-1.1476987255364484,-0.2279334710254482,0.8365077849329694,Purples
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.012875142148393838,-0.36398724366551677,0.001392437959108937,0.705246459728563,-1.7291084062353057,1.664504580794237,-0.8580807510704791,1.9571240961043261,Purples
-0.46299861968520856,-0.4541542793830263,2.249204260088588,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-1.801090628286375,-1.8623144017086497,-1.909985316307821,-0.43141080098543927,1.481995412126509,-0.6619454875301943,1.924762946733903,-0.6576472966288395,Khakis
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.5573318355445811,-0.28904358962599364,-0.3720617597370852,-0.16458929334782532,-1.173987781701959,0.7471362468499106,-0.4363818829459771,-1.0311860670192918,Browns
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,2.162848610150384,-1.01621909549835,-0.167147756956551,-1.7028818364170224,-0.12048510052586181,2.041323772850146,-1.586267344308966,0.7112502356538436,0.4629690145425172,Khakis
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.17329792766342803,-0.3484206847241775,0.17118721716422522,0.5241234094611833,0.0826225762698443,-1.3294836796369482,-0.8061754801553286,0.8365077849329694,Purples
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.2720436611265361,-0.46936981702404584,-0.19479671654609995,0.3926285572718766,-1.3849756963865338,1.0958057489770991,-0.776793749524738,0.08943024415206495,Whites
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,4.652117994512003,-0.46235321108788535,0.25654998301752246,0.09939362364424072,0.5366897013841057,0.49215572218556153,-0.7441975851222703,1.0302439622523287,-0.8179342948647657,0.08943024415206495,Reds
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.43088966777756016,-0.5738791405756883,-0.03251333442320482,1.410908857175935,-0.7255633248509832,0.006089384779020071,-0.4355683082270051,0.4629690145425172,Purples
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,2.162848610150384,0.09548718618318827,-0.3843111213874354,-0.04183490883791247,0.48763471758720406,-0.01776198712708988,-1.1635924920151806,-0.8664588679023063,0.4629690145425172,Purples
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-1.668396637042427,-1.9660934154419891,-2.2101475530649823,0.8668476900857732,0.5184238245499484,0.9304112415577918,2.071363650198568,0.4629690145425172,Khakis
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.22667161712387054,-0.4646612293088422,-0.2677587381058562,-0.3963941443221252,-0.9242285835497063,0.33439499860533284,-0.6214960850957191,1.2100465553234216,Purples
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,0.2518327542146252,0.07911066155923456,0.14405965395228812,-0.7908725325690841,-1.6437514720894093,1.5234474032954883,-1.182273880835353,-0.2841085262383873,Whites
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.03072344390629517,-0.19775304397908372,-0.34553982825569596,-0.7310698405198286,-0.9410595283108691,0.3622090899431143,-0.8636953553769047,0.8365077849329694,Purples
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.2332903831566424,-0.07335982846629718,0.0028627630371452326,-0.7867578344221596,0.2701673893227993,-1.639412125972227,-0.8804473643498872,1.9571240961043261,Purples
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,4.9003585086719434,-0.21495585476973647,-0.46235321108788535,0.030505186719924946,-1.00228432157369,-0.758643962665462,1.2124038949498734,0.5818404199893288,-1.1611090910028787,-0.09723255947097555,-1.404724837409744,Oranges
-0.46299861968520856,2.2018949185252885,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.475711128178571,-0.2825036895952724,-0.16305460940975788,-0.8891596271603117,-0.07366476794095174,-1.0712099743575494,-0.5636914117442917,-0.6576472966288395,Browns
2.1598336528085054,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.18425995827669703,-0.15670763467529,-0.4992270095035538,-0.4645426339201605,-0.5906152141766612,-0.21692002612569164,-0.7021447367967043,1.583585325713874,Purples
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,2.162848610150384,-0.462917413324113,0.2836325573293922,0.8896650017673222,-0.5826193761176479,-0.7222572464157547,0.0006259025519558644,-0.2463456243563359,0.08943024415206495,Greens
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,-0.21666956721576303,2.191462488155021,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.3717481063344167,-0.20299880402493412,-0.04059070128086928,-0.7603782782658826,0.019807086000505292,-1.2256775173227283,-0.7017363282344503,0.8365077849329694,Purples
-0.46299861968520856,-0.4541542793830263,-0.44460168324623994,4.615322829367097,-0.45631627527509905,-0.20406670210564085,-0.21495585476973647,-0.46235321108788535,-0.07014389677925399,0.2851731389932379,0.40571102627600825,-0.7505706816821061,-0.7700451074340559,1.0729584596639214,-0.8654814140815558,-0.2841085262383873,Reds
